entry_index	manifest_line	key	path	status	context	source	target	source_state	expected_count	source_count	target_count	decision	confidence	risk_tags	public_rc_rows	token_status	glossary_status	copy_status	functional_status	notes	module	module_group	source_length	target_length	length_ratio	machine_copy_score	mojibake_status	ui_density_risk	review_lane
3711	25916		app/src/ai/blocklist/agent_view/zero_state_block.rs	active	Phase 16 AI/Agent visible copy	{credits} free cloud agent credits	{credits} 个免费云端 Agent 点数	target-present		0	1	blocked-public-rc	medium	billing-quota;dynamic-placeholder	GUI-BILL-01;GUI-BILL-02	clean	clean	clean	clean	none	app/src/ai	ai-agent	34	24	0.71	2	clean	clean	public-rc
3712	25923		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Agent waiting for instructions...	Agent 正在等待指令...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	33	15	0.45	2	clean	clean	accepted
3713	25930		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	I'm sorry, I couldn't complete that request.	抱歉，我无法完成该请求。	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	44	12	0.27	2	clean	clean	accepted
3714	25937		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Internal Warp error.	内部 Warp 错误。	target-present		0	1	simulated-accepted-with-note	medium	error-state		clean	clean	clean	clean	none	app/src/ai	ai-agent	20	11	0.55	2	clean	clean	accepted
3715	25944		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Warping...	正在 Warp...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	10	10	1.0	2	clean	clean	accepted
3716	25951		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Adjusting tasks...	正在调整任务...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	18	9	0.5	2	clean	clean	accepted
3717	25958		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Generating fix...	正在生成修复...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	17	9	0.53	2	clean	clean	accepted
3718	25965		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Creating diff...	正在创建 diff...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	16	12	0.75	2	clean	clean	accepted
3719	25972		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Preparing question...	正在准备问题...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	21	9	0.43	2	clean	clean	accepted
3720	25979		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Generating plan...	正在生成计划...	target-present		0	1	blocked-public-rc	medium	billing-quota	GUI-BILL-01	clean	clean	clean	clean	none	app/src/ai	ai-agent	18	9	0.5	2	clean	clean	public-rc
3721	25986		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Updating plan...	正在更新计划...	target-present		0	1	blocked-public-rc	medium	billing-quota	GUI-BILL-01	clean	clean	clean	clean	none	app/src/ai	ai-agent	16	9	0.56	2	clean	clean	public-rc
3722	25993		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Summarizing conversation...	正在总结对话...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	27	9	0.33	2	clean	clean	accepted
3723	26000		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Summarizing command output...	正在总结命令输出...	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	29	11	0.38	2	clean	clean	accepted
3724	26007		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Searching codebase...	正在搜索代码库...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	21	10	0.48	2	clean	clean	accepted
3725	26014		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Reading files...	正在读取文件...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	16	9	0.56	2	clean	clean	accepted
3726	26021		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Grepping...	正在 Grep...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	11	10	0.91	2	clean	clean	accepted
3727	26028		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Finding files...	正在查找文件...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	16	9	0.56	2	clean	clean	accepted
3728	26035		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Executing command...	正在执行命令...	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	20	9	0.45	2	clean	clean	accepted
3729	26042		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Writing command input...	正在写入命令输入...	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	24	11	0.46	2	clean	clean	accepted
3730	26049		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Waiting for command to exit...	正在等待命令退出...	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	30	11	0.37	2	clean	clean	accepted
3731	26056		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Searching the web...	正在搜索网页...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	20	9	0.45	2	clean	clean	accepted
3732	26063		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Fetching PR comments...	正在获取 PR 评论...	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	23	13	0.57	2	clean	clean	accepted
3733	26070		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Can I write the following to this running command?	可以将以下内容写入这个正在运行的命令吗？	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	50	20	0.4	2	clean	clean	accepted
3734	26077		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Grant access to the following files?	允许访问以下文件吗？	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	36	10	0.28	2	clean	clean	accepted
3735	26084		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Grant access to the following repository?	允许访问以下仓库吗？	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	41	10	0.24	2	clean	clean	accepted
3736	26091		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	OK if I search the files in this directory?	可以搜索此目录中的文件吗？	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	43	13	0.3	2	clean	clean	accepted
3737	26098		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	"Calling ""{name}"" MCP tool..."	正在调用 “{name}” MCP 工具...	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder		clean	clean	clean	clean	none	app/src/ai	ai-agent	28	23	0.82	2	clean	clean	accepted
3738	26105		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	"Reading ""{name}"" MCP resource..."	正在读取 “{name}” MCP 资源...	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder		clean	clean	clean	clean	none	app/src/ai	ai-agent	32	23	0.72	2	clean	clean	accepted
3739	26112		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	{secs}s	{secs}秒	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder		clean	clean	clean	clean	none	app/src/ai	ai-agent	7	7	1.0	2	clean	clean	accepted
3740	26119		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 reviewed preserve: Agent view IDs, icon glyphs, and dynamic wrapper formats	{}m	{}m	target-and-source-present		1	1	simulated-accepted-with-note	medium	dynamic-placeholder;english-preserved		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	3	3	1.0	1	clean	clean	copy
3741	26126		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	 · Next check in {formatted}	 · 下次检查将在 {formatted} 后	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder		clean	clean	clean	clean	none	app/src/ai	ai-agent	28	23	0.82	2	clean	clean	accepted
3742	26133		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Take over	接管	target-present		0	2	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	9	2	0.22	2	clean	clean	accepted
3743	26140		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Take over control of the command	接管命令控制权	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	32	7	0.22	2	clean	clean	accepted
3744	26147		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 reviewed preserve: Agent view IDs, icon glyphs, and dynamic wrapper formats	u{E500}	u{E500}	target-and-source-present		1	1	simulated-accepted-with-note	medium	dynamic-placeholder;english-preserved		clean	clean	note	clean	English preserved; verify this is product/internal text	app/src/ai	ai-agent	7	7	1.0	1	clean	clean	copy
3745	26154		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	1 second	1 秒	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	8	3	0.38	2	clean	clean	accepted
3746	26161		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	{total_seconds} seconds	{total_seconds} 秒	target-present		0	1	simulated-accepted-with-note	medium	dynamic-placeholder		clean	clean	clean	clean	none	app/src/ai	ai-agent	23	17	0.74	2	clean	clean	accepted
3747	26168		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Show responses	显示回复	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	14	4	0.29	2	clean	clean	accepted
3748	26175		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Hide responses	隐藏回复	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	14	4	0.29	2	clean	clean	accepted
3749	26182		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Show agent responses	显示 Agent 回复	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	20	11	0.55	2	clean	clean	accepted
3750	26189		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Hide agent responses	隐藏 Agent 回复	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	20	11	0.55	2	clean	clean	accepted
3751	26196		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Stop agent task	停止 Agent 任务	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	15	11	0.73	2	clean	clean	accepted
3752	26203		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Auto-queue is on: your next prompt will be queued	自动排队已开启：你的下一条提示将加入队列	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	49	20	0.41	2	clean	clean	accepted
3753	26210		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Auto-queue next prompt while agent is responding	Agent 回复时自动排队下一条提示	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	48	18	0.38	2	clean	clean	accepted
3754	26217		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Fast forward is always enabled for cloud agent conversations	云端 Agent 对话始终启用快进	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	60	17	0.28	2	clean	clean	accepted
3755	26224		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Turn off auto-approve all agent actions	关闭自动批准所有 Agent 操作	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	39	17	0.44	2	clean	clean	accepted
3756	26231		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Auto-approve all agent actions for this task	自动批准此任务的所有 Agent 操作	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	44	19	0.43	2	clean	clean	accepted
3757	26238		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	 · Check now	 · 立即检查	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	12	7	0.58	2	clean	clean	accepted
3758	26245		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Ask the agent to check this command now, skipping its timer.	让 Agent 立即检查此命令，跳过计时器。	target-present		0	1	simulated-accepted-with-note	medium	terminal-command		clean	clean	clean	clean	none	app/src/ai	ai-agent	60	22	0.37	2	clean	clean	accepted
3759	26252		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Mermaid diagram	Mermaid 图表	target-and-source-present		2	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	15	10	0.67	2	clean	clean	accepted
3760	26259		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 reviewed preserve: Agent view IDs, icon glyphs, and dynamic wrapper formats	{ERROR_APOLOGY_TEXT}nn{message}	{ERROR_APOLOGY_TEXT}nn{message}	missing-in-current-source		0	0	simulated-accepted-with-note	medium	dynamic-placeholder;english-preserved;error-state		clean	clean	note	source-state-review	English preserved; verify this is product/internal text | source state is missing-in-current-source	app/src/ai	ai-agent	31	31	1.0	1	clean	clean	functional
3761	26266		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	{ERROR_APOLOGY_TEXT}nnYou've reached your credit limit. Your credit limit resets on {formatted_next_refresh_time}.	{ERROR_APOLOGY_TEXT}nn你已达到点数上限。点数上限将在 {formatted_next_refresh_time} 重置。	target-present		0	1	blocked-public-rc	medium	billing-quota;destructive-action;dynamic-placeholder;error-state	GUI-BILL-01;GUI-BILL-02	clean	clean	clean	clean	none	app/src/ai	ai-agent	114	71	0.62	2	clean	clean	public-rc
3762	26273		app/src/ai/blocklist/block/view_impl/common.rs	active	Phase 16 AI/Agent visible copy	Warp is currently overloaded. Please try again later.	Warp 当前负载过高。请稍后再试。	target-present		0	1	simulated-accepted	high			clean	clean	clean	clean	none	app/src/ai	ai-agent	53	18	0.34	2	clean	clean	accepted
